Date,Service,Agence,Departement,Agent,Montant,ClientID
2024-04-12,Achat Facture Courant,Conakry,Opérations,Agent_045,26151,CLT_7339
2024-03-10,Paiement Mobile,Labé,Ventes,Agent_030,11937,CLT_9934
2024-03-13,Transfert d'Argent,Labé,Ventes,Agent_026,20391,CLT_9143
2024-08-02,Transfert d'Argent,Labé,Opérations,Agent_016,30720,CLT_8778
2024-06-27,Paiement Mobile,Kindia,Opérations,Agent_014,41854,CLT_4193
2024-01-27,Wallet,Nzérékoré,Support Client,Agent_030,18474,CLT_9441
2024-05-21,Transfert d'Argent,Conakry,Marketing,Agent_042,46056,CLT_6999
2024-11-24,Achat Facture Courant,Kankan,Ventes,Agent_016,23365,CLT_4911
2024-10-28,Wallet,Conakry,Ventes,Agent_022,16503,CLT_6578
2024-07-08,Paiement Mobile,Labé,Marketing,Agent_026,9595,CLT_5032
2024-01-11,Transfert d'Argent,Kindia,Finance,Agent_047,32707,CLT_4374
2024-10-05,Achat Facture Courant,Kankan,Support Client,Agent_047,15444,CLT_8105
2024-12-05,Achat Facture Courant,Nzérékoré,Opérations,Agent_049,25335,CLT_4011
2024-02-12,Paiement Mobile,Conakry,Ventes,Agent_009,33916,CLT_5433
2024-08-11,Wallet,Kindia,Support Client,Agent_043,29670,CLT_7010
2024-04-18,Wallet,Kankan,Opérations,Agent_035,44899,CLT_4106
2024-12-18,Transfert d'Argent,Labé,Finance,Agent_045,9461,CLT_4806
2024-10-30,Wallet,Nzérékoré,Support Client,Agent_049,14097,CLT_6148
2024-09-11,Paiement Mobile,Conakry,Support Client,Agent_048,44252,CLT_1765
2024-12-29,Achat Facture Courant,Nzérékoré,Marketing,Agent_001,31985,CLT_4562
2024-08-26,Wallet,Labé,Marketing,Agent_031,11871,CLT_7664
2024-02-13,Achat Facture Courant,Nzérékoré,Ventes,Agent_048,11309,CLT_8032
2024-07-21,Paiement Mobile,Kankan,Ventes,Agent_034,22613,CLT_4495
2024-06-01,Transfert d'Argent,Kindia,Finance,Agent_027,28941,CLT_2416
2024-02-06,Paiement Mobile,Kindia,Support Client,Agent_044,14573,CLT_2934
2024-11-15,Paiement Mobile,Conakry,Marketing,Agent_010,40102,CLT_3622
2024-12-10,Wallet,Nzérékoré,Ventes,Agent_024,2794,CLT_3720
2024-06-19,Paiement Mobile,Kankan,Finance,Agent_021,49230,CLT_7369
2024-12-18,Achat Facture Courant,Kankan,Marketing,Agent_004,3192,CLT_4536
2024-05-11,Paiement Mobile,Conakry,Opérations,Agent_042,15795,CLT_6351
2024-01-29,Achat Facture Courant,Nzérékoré,Ventes,Agent_034,12291,CLT_7241
2024-09-18,Wallet,Labé,Support Client,Agent_025,10740,CLT_2488
2024-03-16,Transfert d'Argent,Kankan,Marketing,Agent_026,25007,CLT_5352
2024-01-03,Paiement Mobile,Kindia,Support Client,Agent_003,13988,CLT_1698
2024-07-06,Achat Facture Courant,Nzérékoré,Finance,Agent_042,13902,CLT_7038
2024-08-19,Transfert d'Argent,Kindia,Ventes,Agent_031,34727,CLT_9469
2024-05-04,Paiement Mobile,Kankan,Marketing,Agent_011,15298,CLT_4921
2024-06-03,Achat Facture Courant,Conakry,Opérations,Agent_011,5868,CLT_4960
2024-02-26,Paiement Mobile,Kindia,Ventes,Agent_016,19121,CLT_2108
2024-04-29,Wallet,Conakry,Opérations,Agent_049,49553,CLT_1358
2024-08-29,Wallet,Nzérékoré,Ventes,Agent_005,39439,CLT_6815
2024-05-12,Achat Facture Courant,Nzérékoré,Finance,Agent_017,17712,CLT_4477
2024-09-27,Paiement Mobile,Labé,Support Client,Agent_026,27857,CLT_3380
2024-04-24,Paiement Mobile,Nzérékoré,Opérations,Agent_032,3142,CLT_4388
2024-04-10,Achat Facture Courant,Kindia,Marketing,Agent_016,11846,CLT_9664
2024-04-12,Achat Facture Courant,Kindia,Finance,Agent_019,7024,CLT_8605
2024-08-19,Paiement Mobile,Labé,Finance,Agent_046,26021,CLT_3781
2024-04-27,Paiement Mobile,Conakry,Marketing,Agent_019,19320,CLT_5183
2024-09-03,Paiement Mobile,Kankan,Opérations,Agent_037,17021,CLT_5390
2024-07-26,Paiement Mobile,Labé,Marketing,Agent_012,38549,CLT_3686
2024-06-04,Achat Facture Courant,Conakry,Opérations,Agent_018,13099,CLT_6713
2024-03-04,Transfert d'Argent,Nzérékoré,Ventes,Agent_035,18912,CLT_6496
2024-01-30,Paiement Mobile,Conakry,Finance,Agent_039,18431,CLT_2942
2024-02-28,Paiement Mobile,Conakry,Ventes,Agent_048,36229,CLT_9593
2024-02-28,Paiement Mobile,Conakry,Opérations,Agent_005,29484,CLT_8559
2024-06-08,Achat Facture Courant,Nzérékoré,Opérations,Agent_004,24665,CLT_2555
2024-09-19,Paiement Mobile,Kindia,Ventes,Agent_030,2028,CLT_6051
2024-06-07,Transfert d'Argent,Labé,Support Client,Agent_019,35623,CLT_4429
2024-05-17,Paiement Mobile,Labé,Ventes,Agent_016,17953,CLT_7456
2024-03-27,Transfert d'Argent,Conakry,Marketing,Agent_037,46369,CLT_1027
2024-06-03,Wallet,Nzérékoré,Ventes,Agent_013,26824,CLT_3087
2024-06-17,Transfert d'Argent,Kindia,Ventes,Agent_018,14838,CLT_7275
2024-10-16,Wallet,Conakry,Support Client,Agent_047,30623,CLT_2332
2024-10-03,Achat Facture Courant,Kindia,Ventes,Agent_049,34777,CLT_8279
2024-09-22,Achat Facture Courant,Nzérékoré,Finance,Agent_022,40564,CLT_4518
2024-07-22,Paiement Mobile,Conakry,Ventes,Agent_049,20319,CLT_7719
2024-12-15,Wallet,Conakry,Support Client,Agent_010,12419,CLT_8900
2024-10-18,Transfert d'Argent,Nzérékoré,Opérations,Agent_018,8235,CLT_8208
2024-01-15,Transfert d'Argent,Conakry,Marketing,Agent_007,39904,CLT_9303
2024-02-21,Paiement Mobile,Labé,Support Client,Agent_043,21379,CLT_9498
2024-04-08,Paiement Mobile,Kindia,Marketing,Agent_038,48754,CLT_2427
2024-01-31,Wallet,Kankan,Support Client,Agent_003,42588,CLT_2214
2024-06-24,Wallet,Kankan,Finance,Agent_013,43507,CLT_6690
2024-11-16,Achat Facture Courant,Labé,Opérations,Agent_019,27942,CLT_9047
2024-10-21,Wallet,Conakry,Ventes,Agent_028,5582,CLT_3043
2024-10-31,Paiement Mobile,Conakry,Marketing,Agent_048,21366,CLT_6440
2024-07-25,Wallet,Kankan,Support Client,Agent_010,12274,CLT_1081
2024-06-04,Wallet,Labé,Support Client,Agent_050,40913,CLT_7979
2024-06-29,Paiement Mobile,Conakry,Marketing,Agent_026,19870,CLT_6834
2024-01-31,Paiement Mobile,Kankan,Finance,Agent_025,49058,CLT_8214
2024-05-25,Transfert d'Argent,Kindia,Opérations,Agent_007,49091,CLT_5497
2024-11-03,Achat Facture Courant,Labé,Marketing,Agent_025,22638,CLT_7345
2024-06-27,Transfert d'Argent,Nzérékoré,Finance,Agent_037,31235,CLT_8967
2024-07-03,Paiement Mobile,Labé,Marketing,Agent_023,49329,CLT_3216
2024-03-10,Achat Facture Courant,Kindia,Opérations,Agent_015,18900,CLT_5423
2024-01-27,Paiement Mobile,Labé,Finance,Agent_039,33031,CLT_8421
2024-03-25,Paiement Mobile,Kindia,Ventes,Agent_004,47595,CLT_7640
2024-03-30,Transfert d'Argent,Kindia,Marketing,Agent_015,10640,CLT_1966
2024-03-03,Paiement Mobile,Kankan,Support Client,Agent_014,45054,CLT_9814
2024-11-16,Wallet,Conakry,Opérations,Agent_048,49783,CLT_4871
2024-06-01,Wallet,Nzérékoré,Opérations,Agent_029,40932,CLT_4500
2024-05-31,Transfert d'Argent,Labé,Opérations,Agent_038,25725,CLT_1909
2024-05-15,Transfert d'Argent,Kankan,Support Client,Agent_042,37242,CLT_7695
2024-07-15,Transfert d'Argent,Kindia,Marketing,Agent_046,37493,CLT_5540
2024-04-07,Wallet,Kindia,Ventes,Agent_015,14596,CLT_7134
2024-06-02,Transfert d'Argent,Labé,Marketing,Agent_035,41930,CLT_6489
2024-11-29,Wallet,Labé,Ventes,Agent_042,8692,CLT_4615
2024-05-29,Wallet,Kindia,Ventes,Agent_034,14705,CLT_4096
2024-07-08,Transfert d'Argent,Kankan,Marketing,Agent_003,20282,CLT_6856
2024-07-01,Wallet,Nzérékoré,Opérations,Agent_022,20795,CLT_1605
2024-12-08,Transfert d'Argent,Kankan,Marketing,Agent_039,10256,CLT_6795
2024-01-06,Transfert d'Argent,Kindia,Marketing,Agent_021,22819,CLT_3272
2024-11-21,Paiement Mobile,Conakry,Marketing,Agent_025,9268,CLT_3309
2024-08-16,Wallet,Conakry,Support Client,Agent_044,44701,CLT_7389
2024-06-05,Wallet,Conakry,Finance,Agent_017,32000,CLT_2332
2024-08-24,Paiement Mobile,Labé,Finance,Agent_018,37062,CLT_1336
2024-05-13,Achat Facture Courant,Labé,Marketing,Agent_047,9352,CLT_3036
2024-04-02,Transfert d'Argent,Nzérékoré,Marketing,Agent_014,43467,CLT_6083
2024-12-17,Wallet,Kindia,Finance,Agent_002,45787,CLT_2299
2024-07-17,Transfert d'Argent,Nzérékoré,Finance,Agent_018,17026,CLT_3046
2024-06-18,Wallet,Labé,Opérations,Agent_023,4332,CLT_2103
2024-04-15,Transfert d'Argent,Labé,Support Client,Agent_002,21885,CLT_7041
2024-02-02,Achat Facture Courant,Nzérékoré,Finance,Agent_046,46329,CLT_9324
2024-09-20,Paiement Mobile,Conakry,Finance,Agent_013,38714,CLT_6825
2024-12-11,Paiement Mobile,Kindia,Finance,Agent_032,34125,CLT_6505
2024-11-20,Transfert d'Argent,Conakry,Marketing,Agent_035,3258,CLT_4810
2024-03-12,Transfert d'Argent,Conakry,Ventes,Agent_016,26728,CLT_7146
2024-09-04,Wallet,Kankan,Finance,Agent_003,11333,CLT_7746
2024-03-26,Wallet,Conakry,Opérations,Agent_043,39597,CLT_4441
2024-10-29,Wallet,Conakry,Marketing,Agent_002,7686,CLT_3650
2024-09-06,Transfert d'Argent,Nzérékoré,Ventes,Agent_037,23424,CLT_8452
2024-06-07,Transfert d'Argent,Kindia,Support Client,Agent_005,45220,CLT_1567
2024-08-13,Wallet,Nzérékoré,Support Client,Agent_010,12804,CLT_6029
2024-12-23,Paiement Mobile,Conakry,Finance,Agent_048,17762,CLT_2932
2024-07-12,Achat Facture Courant,Kankan,Ventes,Agent_023,8878,CLT_2300
2024-05-08,Wallet,Kindia,Marketing,Agent_037,41692,CLT_5991
2024-03-23,Paiement Mobile,Nzérékoré,Opérations,Agent_017,2610,CLT_9804
2024-05-20,Paiement Mobile,Nzérékoré,Marketing,Agent_008,21184,CLT_8098
2024-06-04,Paiement Mobile,Kindia,Opérations,Agent_032,12309,CLT_3715
2024-08-31,Transfert d'Argent,Labé,Opérations,Agent_022,30425,CLT_2069
2024-08-24,Achat Facture Courant,Kankan,Support Client,Agent_046,11227,CLT_2399
2024-03-16,Paiement Mobile,Conakry,Opérations,Agent_040,16805,CLT_1723
2024-06-02,Achat Facture Courant,Nzérékoré,Opérations,Agent_024,38929,CLT_4420
2024-08-17,Wallet,Kankan,Finance,Agent_032,4922,CLT_7310
2024-11-29,Wallet,Conakry,Finance,Agent_043,12187,CLT_5365
2024-08-06,Achat Facture Courant,Labé,Opérations,Agent_014,48411,CLT_6884
2024-11-23,Paiement Mobile,Nzérékoré,Support Client,Agent_002,24376,CLT_8756
2024-03-13,Transfert d'Argent,Kankan,Support Client,Agent_042,4669,CLT_3481
2024-12-24,Transfert d'Argent,Nzérékoré,Ventes,Agent_038,31759,CLT_8049
2024-06-05,Achat Facture Courant,Kindia,Opérations,Agent_028,40598,CLT_5197
2024-09-04,Wallet,Conakry,Ventes,Agent_032,45471,CLT_4185
2024-01-24,Transfert d'Argent,Conakry,Ventes,Agent_046,14018,CLT_5291
2024-09-09,Achat Facture Courant,Kankan,Finance,Agent_028,43211,CLT_1285
2024-12-27,Transfert d'Argent,Kankan,Opérations,Agent_012,46890,CLT_8509
2024-03-01,Transfert d'Argent,Labé,Ventes,Agent_046,27959,CLT_1909
2024-06-18,Paiement Mobile,Kindia,Finance,Agent_010,15765,CLT_2491
2024-02-18,Paiement Mobile,Kindia,Support Client,Agent_024,2233,CLT_6258
2024-02-06,Wallet,Kankan,Finance,Agent_002,37484,CLT_7754
2024-06-08,Achat Facture Courant,Labé,Marketing,Agent_004,31294,CLT_8250
2024-06-02,Wallet,Nzérékoré,Opérations,Agent_026,26414,CLT_5718
2024-04-26,Paiement Mobile,Kankan,Opérations,Agent_024,12058,CLT_1598
2024-01-26,Achat Facture Courant,Nzérékoré,Finance,Agent_031,44374,CLT_9111
2024-08-19,Paiement Mobile,Nzérékoré,Support Client,Agent_012,26552,CLT_7466
2024-03-19,Paiement Mobile,Labé,Support Client,Agent_036,24988,CLT_2270
2024-08-06,Wallet,Kindia,Support Client,Agent_048,38109,CLT_6082
2024-03-13,Transfert d'Argent,Nzérékoré,Finance,Agent_030,20369,CLT_6594
2024-11-25,Paiement Mobile,Kindia,Ventes,Agent_031,21639,CLT_2004
2024-03-15,Wallet,Conakry,Marketing,Agent_024,20789,CLT_1308
2024-01-16,Transfert d'Argent,Nzérékoré,Support Client,Agent_035,36815,CLT_3017
2024-02-24,Wallet,Conakry,Opérations,Agent_007,20843,CLT_6434
2024-02-18,Achat Facture Courant,Kankan,Marketing,Agent_022,1596,CLT_6073
2024-06-08,Transfert d'Argent,Kindia,Marketing,Agent_027,21709,CLT_4371
2024-06-06,Paiement Mobile,Labé,Marketing,Agent_019,40989,CLT_9957
2024-03-08,Paiement Mobile,Labé,Finance,Agent_038,31247,CLT_1443
2024-12-07,Paiement Mobile,Kindia,Opérations,Agent_030,12913,CLT_8851
2024-07-03,Transfert d'Argent,Labé,Marketing,Agent_023,41323,CLT_1919
2024-05-03,Achat Facture Courant,Labé,Opérations,Agent_034,8945,CLT_4708
2024-11-16,Achat Facture Courant,Kindia,Opérations,Agent_043,34368,CLT_5582
2024-06-14,Transfert d'Argent,Conakry,Finance,Agent_027,44993,CLT_1025
2024-09-23,Wallet,Conakry,Opérations,Agent_021,7553,CLT_6759
2024-03-16,Paiement Mobile,Conakry,Opérations,Agent_005,46064,CLT_5145
2024-01-10,Paiement Mobile,Kindia,Opérations,Agent_014,15371,CLT_8369
2024-11-07,Wallet,Kindia,Finance,Agent_041,10727,CLT_1559
2024-05-29,Transfert d'Argent,Nzérékoré,Marketing,Agent_047,9050,CLT_7900
2024-10-19,Wallet,Conakry,Finance,Agent_036,9396,CLT_8347
2024-01-17,Wallet,Kankan,Support Client,Agent_020,47813,CLT_9198
2024-12-15,Wallet,Kankan,Marketing,Agent_040,33256,CLT_6506
2024-09-20,Wallet,Labé,Finance,Agent_021,16620,CLT_4865
2024-12-06,Paiement Mobile,Conakry,Finance,Agent_002,13722,CLT_9310
2024-02-16,Achat Facture Courant,Kankan,Marketing,Agent_040,32917,CLT_6514
2024-06-15,Wallet,Labé,Opérations,Agent_036,16892,CLT_5251
2024-01-14,Achat Facture Courant,Kankan,Ventes,Agent_009,43156,CLT_5540
2024-05-01,Paiement Mobile,Kankan,Support Client,Agent_037,9017,CLT_9240
2024-06-29,Transfert d'Argent,Kindia,Ventes,Agent_028,33219,CLT_1529
2024-05-19,Achat Facture Courant,Kindia,Finance,Agent_007,35958,CLT_9898
2024-05-25,Wallet,Kindia,Finance,Agent_038,47650,CLT_3611
2024-05-28,Paiement Mobile,Labé,Marketing,Agent_002,36608,CLT_7309
2024-01-25,Transfert d'Argent,Kankan,Marketing,Agent_034,44913,CLT_9560
2024-01-27,Achat Facture Courant,Kindia,Marketing,Agent_001,24251,CLT_7345
2024-11-16,Achat Facture Courant,Labé,Support Client,Agent_035,33212,CLT_1014
2024-02-26,Wallet,Labé,Ventes,Agent_032,47816,CLT_2660
2024-05-27,Achat Facture Courant,Kindia,Opérations,Agent_015,7910,CLT_3617
2024-07-13,Paiement Mobile,Labé,Support Client,Agent_012,6208,CLT_7222
2024-05-24,Paiement Mobile,Kindia,Support Client,Agent_002,36061,CLT_2625
2024-06-26,Achat Facture Courant,Kankan,Ventes,Agent_048,16014,CLT_9574
2024-07-16,Achat Facture Courant,Labé,Marketing,Agent_010,20881,CLT_6496
2024-08-30,Transfert d'Argent,Kankan,Marketing,Agent_006,45016,CLT_8793
2024-09-22,Wallet,Kankan,Finance,Agent_038,14360,CLT_4061
2024-09-10,Transfert d'Argent,Kankan,Ventes,Agent_008,15782,CLT_7649
2024-07-15,Paiement Mobile,Kankan,Marketing,Agent_030,10275,CLT_1973
2024-07-20,Transfert d'Argent,Labé,Finance,Agent_037,6147,CLT_4443
2024-12-16,Wallet,Nzérékoré,Support Client,Agent_042,15810,CLT_3023
2024-03-25,Paiement Mobile,Nzérékoré,Support Client,Agent_015,13704,CLT_1438
2024-06-13,Transfert d'Argent,Kankan,Marketing,Agent_028,37105,CLT_4350
2024-01-05,Wallet,Nzérékoré,Opérations,Agent_047,25603,CLT_7924
2024-01-25,Transfert d'Argent,Kindia,Opérations,Agent_002,30731,CLT_7401
2024-04-22,Wallet,Kindia,Marketing,Agent_015,7283,CLT_7840
2024-12-07,Wallet,Kankan,Support Client,Agent_048,11428,CLT_4883
2024-06-28,Wallet,Kindia,Finance,Agent_007,29062,CLT_2128
2024-07-28,Paiement Mobile,Conakry,Ventes,Agent_005,8407,CLT_8245
2024-02-27,Paiement Mobile,Nzérékoré,Marketing,Agent_020,12180,CLT_7170
2024-07-25,Wallet,Kindia,Marketing,Agent_016,16980,CLT_1401
2024-03-01,Wallet,Kindia,Support Client,Agent_038,13359,CLT_4238
2024-08-08,Achat Facture Courant,Kindia,Opérations,Agent_019,3275,CLT_4808
2024-09-10,Transfert d'Argent,Kankan,Opérations,Agent_043,45692,CLT_3838
2024-08-18,Achat Facture Courant,Conakry,Marketing,Agent_001,12883,CLT_8812
2024-06-22,Achat Facture Courant,Kindia,Ventes,Agent_034,30867,CLT_9417
2024-05-22,Achat Facture Courant,Labé,Support Client,Agent_025,41424,CLT_3345
2024-01-25,Transfert d'Argent,Labé,Support Client,Agent_048,7984,CLT_7037
2024-05-16,Achat Facture Courant,Nzérékoré,Finance,Agent_045,36086,CLT_5536
2024-08-15,Transfert d'Argent,Kankan,Support Client,Agent_039,4226,CLT_3819
2024-01-19,Paiement Mobile,Kindia,Support Client,Agent_019,20275,CLT_4147
2024-03-08,Wallet,Kindia,Finance,Agent_022,32811,CLT_1234
2024-07-21,Paiement Mobile,Labé,Marketing,Agent_034,38896,CLT_5856
2024-08-14,Paiement Mobile,Labé,Ventes,Agent_036,22185,CLT_6357
2024-09-27,Achat Facture Courant,Labé,Finance,Agent_045,17501,CLT_2868
2024-02-19,Wallet,Kankan,Finance,Agent_031,36142,CLT_2526
2024-09-02,Wallet,Kankan,Marketing,Agent_033,27178,CLT_4282
2024-05-16,Wallet,Labé,Marketing,Agent_026,32291,CLT_1716
2024-08-01,Transfert d'Argent,Kankan,Opérations,Agent_048,42273,CLT_3280
2024-08-20,Transfert d'Argent,Kindia,Marketing,Agent_007,37797,CLT_4063
2024-01-02,Paiement Mobile,Kankan,Support Client,Agent_010,21604,CLT_8080
2024-12-12,Wallet,Kindia,Support Client,Agent_040,36222,CLT_5957
2024-08-27,Paiement Mobile,Nzérékoré,Ventes,Agent_013,10595,CLT_4733
2024-09-19,Achat Facture Courant,Nzérékoré,Finance,Agent_050,20389,CLT_5790
2024-01-26,Transfert d'Argent,Kindia,Marketing,Agent_040,6221,CLT_4677
2024-09-16,Wallet,Nzérékoré,Ventes,Agent_023,38932,CLT_7860
2024-12-24,Wallet,Nzérékoré,Marketing,Agent_036,19819,CLT_8523
2024-09-28,Paiement Mobile,Kindia,Ventes,Agent_028,20350,CLT_8755
2024-02-11,Transfert d'Argent,Kankan,Support Client,Agent_032,2240,CLT_5159
2024-06-27,Paiement Mobile,Labé,Ventes,Agent_036,43983,CLT_6313
2024-07-18,Paiement Mobile,Conakry,Support Client,Agent_049,34606,CLT_9943
2024-09-26,Wallet,Labé,Support Client,Agent_012,13903,CLT_4503
2024-03-05,Paiement Mobile,Kankan,Ventes,Agent_024,15190,CLT_3284
2024-05-05,Achat Facture Courant,Nzérékoré,Finance,Agent_004,49032,CLT_3808
2024-10-18,Paiement Mobile,Kankan,Ventes,Agent_031,46443,CLT_7521
2024-07-30,Achat Facture Courant,Labé,Support Client,Agent_009,46226,CLT_6796
2024-10-23,Achat Facture Courant,Kindia,Support Client,Agent_001,8571,CLT_7363
2024-06-21,Achat Facture Courant,Kankan,Support Client,Agent_005,40519,CLT_7237
2024-03-04,Paiement Mobile,Kindia,Support Client,Agent_032,41898,CLT_6401
2024-04-09,Paiement Mobile,Labé,Finance,Agent_022,31581,CLT_7572
2024-02-07,Transfert d'Argent,Labé,Finance,Agent_013,13461,CLT_1089
2024-10-15,Transfert d'Argent,Kankan,Ventes,Agent_047,39349,CLT_5178
2024-08-07,Achat Facture Courant,Kindia,Ventes,Agent_033,39859,CLT_3633
2024-05-14,Wallet,Kindia,Ventes,Agent_015,15197,CLT_5160
2024-07-01,Wallet,Labé,Support Client,Agent_016,7197,CLT_3283
2024-04-09,Transfert d'Argent,Kankan,Support Client,Agent_003,47500,CLT_8275
2024-01-12,Transfert d'Argent,Kindia,Support Client,Agent_023,33341,CLT_3261
2024-02-13,Wallet,Kankan,Support Client,Agent_037,21141,CLT_9068
2024-09-17,Transfert d'Argent,Nzérékoré,Marketing,Agent_042,1903,CLT_9521
2024-05-04,Wallet,Labé,Support Client,Agent_012,44475,CLT_1412
2024-01-14,Achat Facture Courant,Nzérékoré,Opérations,Agent_048,19970,CLT_6571
2024-01-29,Transfert d'Argent,Conakry,Support Client,Agent_009,13032,CLT_3882
2024-06-08,Achat Facture Courant,Nzérékoré,Ventes,Agent_015,27553,CLT_1180
2024-01-30,Achat Facture Courant,Nzérékoré,Marketing,Agent_048,27947,CLT_6038
2024-02-12,Achat Facture Courant,Nzérékoré,Ventes,Agent_025,39449,CLT_2346
2024-06-28,Wallet,Nzérékoré,Marketing,Agent_002,3303,CLT_7421
2024-09-05,Paiement Mobile,Conakry,Finance,Agent_020,7615,CLT_6534
2024-10-25,Achat Facture Courant,Conakry,Finance,Agent_005,37481,CLT_4704
2024-07-05,Achat Facture Courant,Labé,Opérations,Agent_003,25175,CLT_2491
2024-05-13,Wallet,Nzérékoré,Finance,Agent_041,32589,CLT_3934
2024-09-25,Wallet,Kankan,Marketing,Agent_016,37855,CLT_2147
2024-03-10,Wallet,Labé,Opérations,Agent_010,37751,CLT_9134
2024-03-28,Wallet,Labé,Marketing,Agent_008,21211,CLT_5285
2024-02-19,Paiement Mobile,Conakry,Support Client,Agent_040,6682,CLT_6961
2024-06-09,Paiement Mobile,Nzérékoré,Finance,Agent_001,17468,CLT_6976
2024-11-24,Achat Facture Courant,Kankan,Finance,Agent_049,16523,CLT_4686
2024-04-22,Achat Facture Courant,Labé,Opérations,Agent_024,2006,CLT_8114
2024-04-09,Achat Facture Courant,Conakry,Support Client,Agent_021,34992,CLT_5495
2024-03-08,Wallet,Nzérékoré,Finance,Agent_020,41218,CLT_3945
2024-01-10,Achat Facture Courant,Conakry,Marketing,Agent_015,4686,CLT_3288
2024-05-31,Achat Facture Courant,Conakry,Support Client,Agent_016,26297,CLT_4248
2024-07-12,Paiement Mobile,Conakry,Opérations,Agent_002,5412,CLT_6902
2024-02-29,Achat Facture Courant,Labé,Finance,Agent_034,36751,CLT_5575
2024-10-12,Transfert d'Argent,Kankan,Support Client,Agent_014,2782,CLT_5568
2024-01-12,Achat Facture Courant,Nzérékoré,Ventes,Agent_040,48507,CLT_5680
2024-03-08,Transfert d'Argent,Kankan,Support Client,Agent_047,36762,CLT_4129
2024-01-24,Wallet,Kankan,Marketing,Agent_024,41702,CLT_6358
2024-10-09,Wallet,Kankan,Finance,Agent_001,3733,CLT_5067
2024-11-05,Achat Facture Courant,Labé,Finance,Agent_046,25373,CLT_8210
2024-10-02,Achat Facture Courant,Conakry,Marketing,Agent_021,46256,CLT_6784
2024-02-05,Wallet,Kindia,Ventes,Agent_009,4410,CLT_2358
2024-06-29,Paiement Mobile,Kindia,Opérations,Agent_026,29587,CLT_4868
2024-04-07,Wallet,Labé,Ventes,Agent_015,15216,CLT_3625
2024-11-10,Achat Facture Courant,Kankan,Marketing,Agent_019,20309,CLT_7714
2024-01-30,Transfert d'Argent,Kindia,Opérations,Agent_034,41149,CLT_5346
2024-01-31,Transfert d'Argent,Nzérékoré,Finance,Agent_021,12286,CLT_7041
2024-01-18,Transfert d'Argent,Kindia,Support Client,Agent_043,23726,CLT_4303
2024-03-02,Wallet,Labé,Finance,Agent_049,27444,CLT_9122
2024-03-23,Paiement Mobile,Conakry,Finance,Agent_016,8837,CLT_7724
2024-09-18,Paiement Mobile,Kindia,Opérations,Agent_011,9983,CLT_1475
2024-11-30,Transfert d'Argent,Labé,Marketing,Agent_050,21354,CLT_5838
2024-04-01,Transfert d'Argent,Kindia,Ventes,Agent_049,18680,CLT_3147
2024-08-06,Achat Facture Courant,Nzérékoré,Ventes,Agent_050,11442,CLT_8316
2024-08-30,Wallet,Kankan,Ventes,Agent_018,35762,CLT_2323
2024-03-29,Wallet,Kankan,Ventes,Agent_007,18072,CLT_5068
2024-04-27,Wallet,Labé,Opérations,Agent_013,24639,CLT_9075
